vehicle_id,price_recorded_date,price
350779,2017-07-22,45457
350779,2017-10-04,43551
350779,2017-10-14,44781
350779,2015-02-25,43348
350779,2015-08-02,42681
350779,2014-10-27,45119
350779,2017-09-04,45591
569779,2020-06-11,45144
569779,2019-02-05,42551
569779,2021-06-04,43555
569779,2022-09-25,42017
569779,2020-01-01,42659
569779,2022-04-22,43134
569779,2020-12-18,42428
569779,2020-07-09,42743
569779,2020-10-12,42634
120050,2015-03-16,42578
120050,2015-09-10,45959
120050,2015-12-23,42801
946063,2015-08-29,45001
946063,2021-01-26,45246
946063,2017-01-25,41854
946063,2017-08-28,44117
946063,2016-08-12,43916
443336,2012-09-09,42237
443336,2013-07-05,45704
443336,2012-02-18,43031
443336,2013-05-07,42593
443336,2013-07-16,45770
443336,2014-09-20,46030
443336,2012-05-09,45849
443336,2012-01-15,42663
837649,2018-12-20,42720
265357,2001-02-12,42310
265357,2013-04-09,42327
265357,2001-04-08,43666
265357,2011-06-02,42997
728489,2008-10-03,45655
728489,2013-10-26,46028
728489,2013-09-15,44049
728489,2007-08-03,41734
728489,2009-11-13,43949
728489,2007-07-17,44305
728489,2007-08-20,43676
728489,2010-07-20,46000
728489,2010-04-02,43736
728489,2010-03-14,43329
767635,2004-05-29,42925
767635,2004-01-01,44168
767635,2005-03-12,42106
767635,2007-06-01,43223
767635,2006-09-22,42859
767635,2004-01-24,44387
767635,2006-10-23,44952
767635,2005-06-07,43543
767635,2004-10-09,41768
767635,2007-07-08,44182
627229,2017-04-24,42061
627229,2020-07-08,44637
307792,2018-11-17,41828
28822,2017-09-15,44072
28822,2018-04-03,43122
28822,2017-04-22,43171
28822,2011-08-23,44142
28822,2015-05-19,45507
175599,2016-04-25,41892
175599,2022-04-08,43598
175599,2014-10-14,42907
175599,2017-12-04,42150
175599,2016-06-01,44838
175599,2016-09-16,45566
175599,2021-02-23,43133
175599,2021-04-28,42907
175599,2013-01-06,44597
175599,2014-12-24,46029
590347,2022-10-16,42708
791095,2011-06-04,42181
791095,2008-07-19,41779
791095,2007-02-16,43419
791095,2008-04-19,43045
791095,2011-05-31,44700
791095,2011-08-28,45025
791095,2012-07-24,45307
791095,2012-08-06,45129
791095,2013-06-13,42944
621063,2016-11-27,44667
621063,2014-11-30,43631
621063,2011-08-11,41942
756788,2014-08-11,44545
756788,2023-09-03,42257
756788,2020-03-21,43190
756788,2020-05-19,45026
756788,2021-02-26,43541
756788,2015-06-06,41834
16927,2010-01-14,41782
16927,2011-04-03,44483
16927,2018-06-16,42005
16927,2014-12-23,42509
16927,2012-10-17,42100
16927,2008-11-21,43672
16927,2014-03-18,43717
16927,2010-06-01,43718
16927,2010-11-11,42546
16927,2015-07-30,44452
959537,2012-08-27,42671
959537,2013-05-26,45677
959537,2013-06-15,45566
959537,2013-06-07,44461
959537,2014-07-31,41992
959537,2014-10-09,41755
959537,2010-01-18,44810
959537,2010-04-23,44697
740886,2013-09-09,43189
740886,2010-01-14,41720
740886,2003-11-08,45787
740886,2008-03-09,42578
740886,2005-09-16,43345
652367,2021-10-16,43791
652367,2019-10-01,41989
498414,2023-02-25,45458
498414,2023-02-28,42711
498414,2023-03-09,44360
498414,2023-03-14,43531
498414,2023-02-13,43493
498414,2023-02-05,42300
772446,2009-08-12,42178
772446,2009-10-20,45305
97994,2014-12-11,41934
97994,2016-06-10,44294
814125,2021-11-11,44986
814125,2016-12-15,43037
814125,2022-06-10,44187
814125,2022-01-29,43858
412968,2011-08-17,43041
412968,2023-04-16,42042
412968,2013-05-30,44643
412968,2013-01-26,45738
412968,2010-03-12,45433
412968,2011-03-21,44836
412968,2018-02-09,42608
412968,2021-05-04,42132
412968,2013-06-29,43703
126693,2023-07-04,44341
126693,2023-09-19,42941
126693,2022-01-29,42138
126693,2022-09-15,43738
318496,2023-05-03,42916
318496,2023-02-26,42753
318496,2023-07-24,42775
318496,2023-02-11,43910
550837,2023-07-10,43762
550837,2023-06-12,43170
550837,2023-11-24,43600
550837,2023-08-15,44479
550837,2023-03-07,45700
550837,2023-01-21,42379
550837,2023-10-01,42843
550837,2023-02-19,44940
550837,2023-04-19,42682
13012,2017-08-06,42375
13012,2016-11-26,42716
13012,2017-06-19,42995
13012,2017-11-14,45189
13012,2017-08-03,43487
13012,2016-10-25,43681
905308,2016-12-02,43920
905308,2020-02-23,44590
905308,2021-12-24,45188
905308,2020-07-25,42761
905308,2020-11-27,41769
905308,2023-04-22,43598
905308,2023-06-20,41935
905308,2019-06-26,45320
571702,2020-06-14,43318
571702,2010-02-27,45816
225450,2007-08-30,43862
225450,2007-11-04,42373
225450,2006-10-09,43104
225450,2005-04-11,42622
225450,2008-07-18,42822
225450,2008-12-08,42247
225450,2011-01-19,45576
225450,2007-11-02,42270
225450,2007-11-21,44614
225450,2010-11-13,41880
858172,2012-07-17,45107
858172,2008-07-10,45063
612228,2023-01-31,41946
612228,2013-02-08,44848
612228,2021-08-15,45244
612228,2021-09-22,44833
612228,2020-09-02,43354
612228,2019-04-21,44901
612228,2023-03-18,43560
612228,2021-06-07,44937
19335,2012-05-27,41961
19335,2012-07-31,43375
149108,2015-08-02,41952
396626,2021-08-13,45972
396626,2020-02-22,44039
396626,2021-04-06,43065
396626,2020-07-01,41907
658233,2020-06-24,43067
658233,2016-05-09,43239
70542,2014-10-07,43419
70542,2013-11-13,41976
70542,2022-07-22,45697
70542,2017-07-11,44985
70542,2019-05-19,43963
70542,2022-01-23,44983
70542,2020-04-05,43079
70542,2014-09-15,45098
738930,2013-04-26,45208
738930,2013-09-19,45473
738930,2014-08-27,43745
738930,2014-12-26,41991
738930,2013-06-17,42872
738930,2014-09-05,43823
738930,2013-05-29,42772
738930,2015-04-06,42496
418017,2020-06-19,44208
418017,2013-10-26,43166
418017,2019-10-06,43388
418017,2014-05-04,45801
418017,2016-11-19,45481
418017,2017-02-27,43458
888765,2010-07-05,46001
888765,2013-11-11,43451
888765,2011-01-25,45142
888765,2014-02-01,42449
888765,2011-08-25,45618
796421,2019-04-28,45766
796421,2022-05-15,41963
796421,2019-05-18,44664
796421,2020-05-17,43353
185114,2007-07-24,42412
975427,2014-11-06,42886
975427,2018-01-02,44177
759198,2021-08-05,45078
759198,2023-01-21,43476
759198,2022-12-26,45202
759198,2022-12-31,44589
759198,2023-10-03,43223
759198,2021-02-01,42038
759198,2022-01-08,44090
759198,2020-12-04,44620
693189,2011-04-04,42815
693189,2011-08-22,44739
693189,2012-05-25,45994
693189,2011-01-07,42572
512642,2022-03-11,43574
512642,2018-10-24,44417
512642,2023-01-01,45126
512642,2018-12-10,44310
512642,2023-09-30,42584
92396,2021-06-16,43514
92396,2020-08-27,42214
92396,2020-03-04,45909
92396,2020-10-22,43441
92396,2021-12-08,42573
722999,2016-02-17,43990
722999,2016-03-30,41889
722999,2016-04-03,45817
722999,2016-03-25,43859
722999,2016-01-12,45884
722999,2016-02-08,43279
722999,2016-02-19,45059
722999,2016-01-07,42566
722999,2016-05-09,44683
722999,2016-04-01,45475
43433,2016-05-28,44233
43433,2016-06-02,42172
43433,2015-01-30,44457
43433,2016-07-16,45967
43433,2014-07-30,43122
43433,2015-11-04,42472
43433,2014-12-02,42102
40085,2020-10-05,44549
40085,2009-08-12,45182
40085,2009-01-20,42711
552016,2015-08-04,42410
552016,2014-01-31,42762
552016,2017-08-10,45994
552016,2008-09-14,44320
552016,2006-07-08,44692
552016,2015-06-02,45294
552016,2009-11-14,41988
552016,2007-12-08,41675
769556,2014-03-16,44825
769556,2017-02-08,44386
607150,2022-03-13,44910
607150,2022-12-23,41997
607150,2022-10-16,43455
607150,2022-11-21,44656
607150,2022-03-14,44076
607150,2022-03-18,42595
607150,2022-10-11,43050
607150,2022-11-03,45636
12775,2023-09-04,45557
12775,2022-02-05,42667
12775,2021-09-25,43952
12775,2022-06-30,44957
55417,2009-11-19,44495
55417,2002-10-10,42186
55417,2016-11-20,44114
55417,2017-06-09,45324
55417,2004-11-06,43687
55417,2022-08-22,42025
55417,2004-02-10,43253
637047,2016-11-18,44084
637047,2011-05-26,45850
637047,2010-10-29,44751
637047,2015-03-21,45904
637047,2007-12-28,43820
637047,2014-12-14,41922
46405,2022-07-11,42562
46405,2021-05-28,42378
46405,2020-10-19,43548
46405,2023-01-28,43162
46405,2021-02-17,45032
46405,2020-10-08,42428
46405,2020-05-29,45179
46405,2022-04-17,44336
144890,2015-05-04,45598
144890,2022-01-22,44002
144890,2020-06-08,42199
144890,2012-02-01,42412
144890,2016-01-18,42134
144890,2011-10-20,44902
144890,2017-10-19,44615
144890,2008-04-11,43416
325840,2022-04-12,45384
595348,2016-12-12,42268
595348,2016-05-13,43363
595348,2017-02-14,45328
595348,2017-03-13,45617
867745,2009-03-20,42185
331821,2018-06-28,44876
331821,2022-03-13,41771
331821,2023-11-26,42617
331821,2020-12-24,41847
331821,2020-09-21,45140
331821,2023-01-19,44807
331821,2023-02-21,43849
331821,2018-08-13,43725
331821,2020-08-30,42596
331821,2019-07-12,44295
110190,2001-08-03,42153
110190,2001-02-06,42281
110190,2001-12-19,41839
110190,2001-03-03,46035
110190,2001-01-17,45435
110190,2001-01-24,44756
110190,2001-11-18,42986
110190,2001-07-08,44168
110190,2001-04-10,41901
110190,2001-07-03,43537
499216,2015-03-15,41890
499216,2014-05-16,44031
499216,2015-10-12,44519
499216,2012-03-14,42127
499216,2013-01-28,45412
499216,2014-10-14,41845
356772,2023-09-05,43328
356772,2023-01-06,45140
440078,2010-04-21,44180
440078,2012-06-06,41740
440078,2016-08-09,42375
440078,2016-10-02,46015
440078,2014-03-20,42740
440078,2012-11-23,44943
440078,2017-04-12,41704
440078,2005-07-01,43909
148395,2023-02-24,41851
918326,2011-02-17,45751
918326,2012-03-26,41751
361794,2016-08-30,44127
342211,2014-09-10,42199
342211,2015-02-06,44419
342211,2014-11-13,45081
342211,2014-10-16,46006
342211,2014-07-19,42814
342211,2015-01-05,42887
140569,2023-01-14,44387
140569,2005-10-22,43159
120358,2023-11-01,44102
120358,2023-10-19,45666
120358,2023-03-03,44422
120358,2023-10-25,44351
120358,2023-03-01,43260
120358,2023-10-23,43981
120358,2023-07-09,44610
120358,2023-07-08,45476
120358,2023-09-26,45938
120358,2023-12-22,44163
594990,2001-04-01,42470
594990,2005-03-16,43419
594990,2004-02-09,45947
594990,2005-04-30,45953
594990,2006-01-28,44977
594990,2007-06-22,45360
594990,2006-10-22,42228
594990,2006-08-24,43611
571262,2021-07-28,45996
571262,2018-10-09,42505
571262,2010-01-21,44729
571262,2020-08-29,42995
571262,2006-09-15,42280
571262,2018-11-19,44076
571262,2021-03-04,44339
571262,2009-07-16,41957
571262,2007-08-22,45535
571262,2008-03-07,45539
238006,2023-04-24,45990
238006,2023-09-14,44260
238006,2023-07-22,43742
238006,2023-04-26,45185
238006,2022-07-15,43798
238006,2022-08-02,44730
238006,2022-07-23,43835
24020,2019-04-11,44229
24020,2021-06-29,44713
24020,2022-12-31,44572
24020,2022-10-28,43412
24020,2023-06-13,42527
469940,2020-04-07,42401
461460,2016-05-13,43133
461460,2015-04-14,44048
461460,2017-05-01,44145
461460,2018-01-27,42777
461460,2012-09-28,43389
444707,2010-07-22,43755
444707,2010-03-25,43563
444707,2010-09-12,44600
444707,2011-01-07,44126
444707,2010-08-11,43953
444707,2010-12-08,43972
444707,2010-08-28,42029
444707,2010-12-30,42428
444707,2010-08-03,43929
444707,2010-07-04,41711
345773,2023-07-17,45653
345773,2023-03-31,41924
345773,2023-05-22,45665
345773,2023-07-06,42283
950070,2013-02-21,44768
950070,2016-11-20,43148
950070,2015-12-23,45467
950070,2016-02-13,44788
950070,2017-02-08,44819
950070,2013-09-30,45836
950070,2017-01-17,42374
950070,2015-03-20,41835
950070,2014-01-06,43236
759477,2023-04-25,45570
759477,2023-07-22,42998
759477,2022-04-27,44154
759477,2022-09-20,42323
759477,2022-04-12,42612
759477,2022-10-25,44784
759477,2023-10-22,42989
759477,2023-03-22,45300
759477,2023-03-20,42037
385924,2006-09-11,45774
385924,2007-07-10,43070
385924,2009-03-05,42595
397134,2019-04-29,44770
397134,2017-06-30,41775
397134,2017-04-27,45175
397134,2015-04-08,43692
397134,2014-04-19,45654
740317,2019-07-29,42606
740317,2020-02-12,43466
740317,2019-12-17,43644
740317,2019-10-01,43982
740317,2019-09-11,42212
740317,2019-08-05,44709
857690,2023-12-13,43070
857690,2023-06-14,43953
857690,2023-06-18,45353
857690,2023-04-06,44926
857690,2022-04-27,43746
857690,2023-06-15,42843
857690,2022-03-22,44119
857690,2023-03-11,43202
857690,2022-11-03,43989
839238,2023-04-21,45859
839238,2023-10-01,43280
839238,2023-12-06,45587
627990,2011-11-12,42411
627990,2013-03-30,44977
164302,2014-05-06,43850
164302,2022-11-25,43309
164302,2013-05-28,45264
164302,2019-06-15,45832
478921,2021-10-15,45193
478921,2019-08-27,41903
478921,2019-05-05,41924
478921,2016-04-26,42136
478921,2017-11-05,45761
478921,2014-07-19,44857
478921,2014-03-09,45908
478921,2023-04-29,45938
650972,2023-01-16,44075
650972,2023-01-27,45329
650972,2023-04-19,45848
650972,2023-08-07,44106
355711,2020-07-11,45785
355711,2023-02-19,43610
355711,2023-05-17,42314
355711,2022-02-22,42635
355711,2021-03-24,44161
355711,2021-06-26,45042
241068,2010-08-05,42623
241068,2011-01-18,42989
116762,2008-01-19,45664
116762,2008-10-01,43944
116762,2010-03-25,44455
116762,2009-06-05,44314
116762,2011-10-01,45834
116762,2008-12-23,44520
116762,2012-01-28,45852
116762,2008-09-04,42029
116762,2010-10-07,45879
245815,2021-12-18,42903
245815,2020-02-08,41681
245815,2020-10-20,42928
245815,2023-03-21,45072
245815,2020-02-22,44236
245815,2023-03-14,41949
245815,2020-03-11,45927
245815,2021-10-01,44331
184950,2007-02-12,42705
184950,2006-02-18,41868
184950,2018-08-29,44643
184950,2022-05-30,45040
114139,2010-08-31,45520
114139,2016-10-24,45144
114139,2013-06-14,42847
114139,2006-04-20,41923
114139,2020-03-22,42560
114139,2011-07-23,43590
114139,2022-09-08,44514
452256,2005-03-27,45829
452256,2017-05-13,41857
452256,2017-11-04,44843
452256,2019-10-10,44296
452256,2004-02-29,43801
974748,2014-10-19,43358
974748,2019-04-12,45178
974748,2009-03-31,43091
974748,2007-08-08,42575
974748,2021-02-16,42371
974748,2005-01-30,43678
974748,2005-02-22,42095
974748,2013-05-20,43639
974748,2022-04-26,42924
974748,2011-11-07,44680
245709,2023-09-17,42947
400067,2012-09-01,44033
400067,2005-02-15,44917
400067,2006-09-21,42105
960668,2023-02-17,45606
960668,2022-07-28,42949
960668,2022-01-01,42502
960668,2022-04-07,45698
960668,2022-03-03,42276
960668,2023-04-05,44056
960668,2022-02-27,45613
960668,2022-07-26,44426
653429,2022-09-27,45491
653429,2022-03-06,43035
653429,2023-08-13,43455
653429,2023-01-10,44458
653429,2022-05-22,43955
653429,2023-07-23,43298
653429,2023-04-25,42215
653429,2023-01-18,44799
653429,2023-03-04,44567
132049,2010-09-18,43860
132049,2009-02-25,45783
132049,2020-05-24,45290
132049,2007-07-15,43329
132049,2020-11-16,43780
132049,2019-02-10,43361
132049,2012-12-23,44008
132049,2017-03-25,42939
335892,2023-03-09,43318
335892,2023-04-19,43637
335892,2023-05-16,43579
166793,2011-02-25,45178
738708,2023-10-09,42232
738708,2023-12-08,45849
738708,2023-05-01,45756
738708,2023-08-10,45673
738708,2023-05-20,43277
738708,2023-05-25,41883
738708,2023-05-08,44180
738708,2023-01-05,41808
738708,2023-03-29,43791
142638,2015-11-09,42149
142638,2016-09-28,45272
142638,2016-06-01,45122
142638,2015-03-13,43336
142638,2015-09-04,45607
142638,2014-01-06,45684
142638,2015-09-09,42433
142638,2015-02-21,43825
421694,2019-11-01,42591
421694,2021-04-15,43689
421694,2022-07-05,45592
421694,2019-11-26,43464
421694,2011-08-14,42046
421694,2021-04-06,44176
421694,2016-06-12,42094
702525,2022-07-29,43122
702525,2017-07-08,44377
702525,2023-08-07,44748
702525,2017-12-05,45650
702525,2018-12-11,42827
446296,2008-07-10,45663
446296,2008-07-26,42747
446296,2008-03-14,45564
446296,2008-05-05,43675
446296,2008-05-18,44423
800043,2023-08-13,42128
800043,2022-10-08,45678
800043,2021-11-24,41771
800043,2023-01-30,45048
800043,2023-11-12,42206
616858,2016-12-02,45472
849728,2008-04-20,41837
849728,2008-05-03,44122
849728,2008-04-02,43648
849728,2008-11-27,46033
849728,2008-06-01,42070
849728,2008-10-08,42939
849728,2008-03-08,42463
849728,2008-12-26,46030
658539,2019-12-07,41750
658539,2015-03-29,43032
658539,2018-04-07,45031
658539,2014-05-11,42560
658539,2018-03-25,45539
317787,2009-04-06,43600
317787,2016-07-30,44502
317787,2019-01-11,42940
317787,2018-09-05,45423
317787,2007-02-11,42771
769061,2004-02-02,45492
769061,2003-03-07,42523
769061,2003-07-06,41838
769061,2004-03-10,45931
769061,2004-07-08,42468
769061,2005-02-23,43915
769061,2004-07-14,45397
769061,2003-11-24,43413
769061,2003-09-27,42245
827871,2020-08-14,43062
827871,2010-02-16,45588
827871,2013-07-15,43700
827871,2005-08-31,44329
827871,2020-07-14,42311
827871,2015-10-23,41761
317957,2018-08-27,43876
317957,2006-07-23,44738
317957,2006-11-12,45128
317957,2010-03-04,43249
317957,2004-12-13,45071
317957,2012-05-17,45625
568280,2022-11-30,45570
568280,2022-09-03,45603
568280,2019-11-15,42424
76422,2023-10-07,43821
76422,2022-12-08,41830
76422,2018-08-13,45615
76422,2022-12-16,45687
76422,2022-01-13,42295
76422,2019-08-31,44051
76422,2018-10-10,45418
76422,2018-03-29,45706
76422,2019-05-29,44476
400453,2002-08-04,44324
400453,2002-02-18,42721
400453,2020-12-08,44307
400453,2002-01-12,43430
400453,2012-04-19,43102
312901,2007-03-21,44261
312901,2006-02-09,42223
312901,2017-04-08,44140
32669,2019-04-25,45168
32669,2019-04-16,43644
32669,2019-07-30,41964
32669,2019-07-19,43193
32669,2019-03-27,45747
32669,2019-03-03,42784
32669,2019-04-09,42466
32669,2019-01-14,45552
32669,2019-05-27,41852
32669,2019-07-08,44895
73259,2023-01-07,45862
73259,2023-03-30,44596
73259,2023-09-28,44272
73259,2023-03-14,44148
73259,2023-11-02,41668
73259,2023-04-05,41678
73259,2023-03-29,43120
73259,2023-04-08,45576
46427,2023-07-31,44974
182174,2023-03-11,42215
393713,2010-05-28,45521
393713,2010-03-21,45075
393713,2010-08-19,41810
419725,2003-05-06,45729
419725,2002-09-12,43406
419725,2005-09-03,44070
419725,2002-01-27,44026
392174,2023-01-08,41842
392174,2023-06-09,42017
392174,2023-08-08,42404
392174,2023-09-19,42122
860166,2015-09-18,44677
860166,2014-08-02,45378
860166,2014-09-14,45473
860166,2016-05-21,44990
860166,2016-04-24,45333
860166,2016-06-21,41799
585848,2023-08-31,44773
585848,2019-11-07,41866
585848,2019-08-25,43334
585848,2012-07-31,44273
585848,2017-02-11,43798
585848,2014-04-28,44512
585848,2017-11-07,41786
